Time,Power,Operation,FR,CR,Rho,Insert_Rho
2243,8.56824E-09,8.87989E-09,15,22.6,103.56,1123.2
2244,8.73213E-09,1.08814E-08,15,22.6,103.56,1123.2
2245,8.89908E-09,9.24248E-09,15,22.6,103.56,1123.2
2246,9.06916E-09,1.13289E-08,15,22.6,103.56,1123.2
2247,9.24242E-09,9.51366E-09,15,22.6,103.56,1123.2
2248,9.41894E-09,1.0703E-08,15,22.6,103.56,1123.2
2249,9.59877E-09,9.89383E-09,15,22.6,103.56,1123.2
2250,9.78197E-09,9.82936E-09,15,22.6,103.56,1123.2
2251,9.96862E-09,1.02874E-08,15,22.6,103.56,1123.2
2252,1.01588E-08,1.15353E-08,15,22.6,103.56,1123.2
2253,1.03525E-08,1.08464E-08,15,22.6,103.56,1123.2
2254,1.05499E-08,1.30842E-08,15,22.6,103.56,1123.2
2255,1.0751E-08,1.08004E-08,15,22.6,103.56,1123.2
2256,1.09559E-08,1.34625E-08,15,22.6,103.56,1123.2
2257,1.11646E-08,1.15016E-08,15,22.6,103.56,1123.2
2258,1.13773E-08,1.23648E-08,15,22.6,103.56,1123.2
2259,1.15939E-08,1.18224E-08,15,22.6,103.56,1123.2
2260,1.18147E-08,1.355E-08,15,22.6,103.56,1123.2
2261,1.20396E-08,1.25275E-08,15,22.6,103.56,1123.2
2262,1.22688E-08,1.39492E-08,15,22.6,103.56,1123.2
2263,1.25023E-08,1.2603E-08,15,22.6,103.56,1123.2
2264,1.27402E-08,1.37917E-08,15,22.6,103.56,1123.2
2265,1.29826E-08,1.33399E-08,15,22.6,103.56,1123.2
2266,1.32296E-08,1.37992E-08,15,22.6,103.56,1123.2
2267,1.34812E-08,1.37254E-08,15,22.6,103.56,1123.2
2268,1.37376E-08,1.46964E-08,15,22.6,103.56,1123.2
2269,1.39988E-08,1.46226E-08,15,22.6,103.56,1123.2
2270,1.4265E-08,1.4959E-08,15,22.6,103.56,1123.2
2271,1.45362E-08,1.50479E-08,15,22.6,103.56,1123.2
2272,1.48125E-08,1.79593E-08,15,22.6,103.56,1123.2
2273,1.5094E-08,1.54252E-08,15,22.6,103.56,1123.2
2274,1.53809E-08,1.90181E-08,15,22.6,103.56,1123.2
2275,1.56732E-08,1.65261E-08,15,22.6,103.56,1123.2
2276,1.5971E-08,1.95799E-08,15,22.6,103.56,1123.2
2277,1.62744E-08,1.68163E-08,15,22.6,103.56,1123.2
2278,1.65836E-08,2.03811E-08,15,22.6,103.56,1123.2
2279,1.68986E-08,1.75077E-08,15,22.6,103.56,1123.2
2280,1.72196E-08,2.09782E-08,15,22.6,103.56,1123.2
2281,1.75467E-08,1.82252E-08,15,22.6,103.56,1123.2
2282,1.788E-08,1.76859E-08,15,22.6,103.56,1123.2
2283,1.82195E-08,1.91498E-08,15,22.6,103.56,1123.2
2284,1.85655E-08,1.86263E-08,15,22.6,103.56,1123.2
2285,1.8918E-08,1.94897E-08,15,22.6,103.56,1123.2
2286,1.92772E-08,1.9722E-08,15,22.6,103.56,1123.2
2287,1.96432E-08,2.01791E-08,15,22.6,103.56,1123.2
2288,2.00162E-08,2.05317E-08,15,22.6,103.56,1123.2
2289,2.03961E-08,2.14934E-08,15,22.6,103.56,1123.2
2290,2.07833E-08,2.16259E-08,15,22.6,103.56,1123.2
2291,2.11778E-08,2.21259E-08,15,22.6,103.56,1123.2
2292,2.15798E-08,2.26413E-08,15,22.6,103.56,1123.2
2293,2.19894E-08,2.27759E-08,15,22.6,103.56,1123.2
2294,2.24068E-08,2.26478E-08,15,22.6,103.56,1123.2
2295,2.2832E-08,2.37031E-08,15,22.6,103.56,1123.2
2296,2.32653E-08,2.3579E-08,15,22.6,103.56,1123.2
2297,2.37068E-08,2.45374E-08,15,22.6,103.56,1123.2
2298,2.41567E-08,2.42689E-08,15,22.6,103.56,1123.2
2299,2.4615E-08,2.55435E-08,15,22.6,103.56,1123.2
2300,2.50821E-08,2.62952E-08,15,22.6,103.56,1123.2
2301,2.5558E-08,2.61532E-08,15,22.6,103.56,1123.2
2302,2.60429E-08,2.76858E-08,15,22.6,103.56,1123.2
2303,2.6537E-08,2.75439E-08,15,22.6,103.56,1123.2
2304,2.70405E-08,2.7858E-08,15,22.6,103.56,1123.2
2305,2.75535E-08,2.81806E-08,15,22.6,103.56,1123.2
2306,2.80762E-08,2.85069E-08,15,22.6,103.56,1123.2
2307,2.86088E-08,2.95021E-08,15,22.6,103.56,1123.2
2308,2.91515E-08,3.01926E-08,15,22.6,103.56,1123.2
2309,2.97045E-08,3.05457E-08,15,22.6,103.56,1123.2
2310,3.0268E-08,3.08994E-08,15,22.6,103.56,1123.2
2311,3.08421E-08,3.17963E-08,15,22.6,103.56,1123.2
2312,3.14271E-08,3.19871E-08,15,22.6,103.56,1123.2
2313,3.20232E-08,3.29137E-08,15,22.6,103.56,1123.2
2314,3.26306E-08,3.36823E-08,15,22.6,103.56,1123.2
2315,3.32495E-08,3.42709E-08,15,22.6,103.56,1123.2
2316,3.38801E-08,3.46697E-08,15,22.6,103.56,1123.2
2317,3.45227E-08,3.60851E-08,15,22.6,103.56,1123.2
2318,3.51775E-08,3.63057E-08,15,22.6,103.56,1123.2
2319,3.42744E-08,3.63078E-08,15,22.2436,77.93,1097.57
2320,3.27207E-08,3.41023E-08,15,21.8143,46.97,1066.61
2321,3.02338E-08,3.38864E-08,15,21.1764,1.03,1020.67
2322,2.82536E-08,2.95558E-08,15,20.7443,-29.56,990.08
2323,2.63249E-08,2.93444E-08,15,20.3143,-59.66,959.98
2324,2.40373E-08,2.55943E-08,15,19.7061,-102.22,917.42
2325,2.26927E-08,2.51232E-08,14.802,19.5614,-114.42,905.22
2326,2.16712E-08,2.29308E-08,14.3644,19.5501,-119.71,899.93
2327,2.07846E-08,2.30396E-08,13.9739,19.55,-123.74,895.9
2328,2.00609E-08,2.17649E-08,13.9106,19.55,-124.39,895.25
2329,1.94261E-08,2.11411E-08,13.91,19.55,-124.4,895.24
2330,1.88509E-08,2.04246E-08,13.91,19.55,-124.4,895.24
2331,1.82675E-08,2.31464E-08,13.6724,19.55,-126.86,892.78
2332,1.76774E-08,1.89875E-08,13.2641,19.55,-131.08,888.56
2333,1.70638E-08,2.22256E-08,12.6363,19.55,-137.57,882.07
2334,1.65122E-08,1.79292E-08,12.2142,19.55,-141.93,877.71
2335,1.59874E-08,1.95938E-08,11.7942,19.55,-146.25,873.39
2336,1.54451E-08,1.70087E-08,11.1663,19.55,-152.69,866.95
2337,1.4957E-08,1.679E-08,10.7442,19.55,-157.01,862.63
2338,1.44502E-08,1.58583E-08,10.0965,19.55,-163.65,855.99
2339,1.39943E-08,1.56693E-08,9.6643,19.55,-168.08,851.56
2340,1.35587E-08,1.49694E-08,9.2343,19.55,-172.49,847.15
2341,1.31056E-08,1.58401E-08,8.5865,19.55,-179.12,840.52
2342,1.26972E-08,1.37459E-08,8.1543,19.55,-183.56,836.08
2343,1.23104E-08,1.41214E-08,7.5065,19.55,-187.61,832.03
2344,1.19666E-08,1.25331E-08,7.0644,19.55,-189.82,829.82
2345,1.16408E-08,1.34799E-08,6.6343,19.55,-191.97,827.67
2346,1.13157E-08,1.20373E-08,5.9865,19.55,-195.21,824.44
2347,1.1015E-08,1.2512E-08,5.5444,19.55,-197.42,822.22
2348,1.07146E-08,1.15575E-08,4.8965,19.55,-200.65,818.98
2349,1.04367E-08,1.20179E-08,4.4643,19.55,-202.82,816.82
2350,1.01704E-08,1.13568E-08,4.0343,19.55,-204.97,814.67
2351,9.91431E-09,1.13501E-08,3.3964,19.55,-207.1,812.54
2352,9.67571E-09,1.03614E-08,2.9643,19.55,-208.51,811.13
2353,9.43961E-09,1.12115E-08,2.3264,19.55,-210.58,809.06
2354,9.21821E-09,9.40476E-09,1.8943,19.55,-211.98,807.66
2355,8.99799E-09,1.07631E-08,1.2465,19.55,-214.09,805.55
2356,8.79129E-09,9.1888E-09,0.8143,19.55,-215.49,804.15
2357,8.59206E-09,9.99173E-09,0.3843,19.55,-216.89,802.75
2358,8.40198E-09,8.92338E-09,0.0335,19.55,-218.03,801.61
2359,8.22898E-09,9.59813E-09,0.03,19.55,-218.04,801.6
2360,8.06367E-09,8.42586E-09,0.03,19.55,-218.04,801.6
2361,7.90486E-09,9.32336E-09,0.03,19.55,-218.04,801.6
2362,7.75192E-09,8.23353E-09,0.03,19.55,-218.04,801.6
2363,7.60438E-09,9.05931E-09,0.03,19.55,-218.04,801.6
2364,7.4618E-09,1.03386E-08,0.03,19.55,-218.04,801.6
2365,7.32384E-09,8.8259E-09,0.03,19.55,-218.04,801.6
2366,7.19018E-09,9.9881E-09,0.03,19.55,-218.04,801.6
2367,7.06054E-09,8.2402E-09,0.03,19.55,-218.04,801.6
2368,6.93468E-09,7.33719E-09,0.03,19.55,-218.04,801.6
2369,6.81238E-09,8.16676E-09,0.03,19.55,-218.04,801.6
2370,6.69343E-09,9.98175E-09,0.03,19.55,-218.04,801.6
2371,6.57765E-09,7.65327E-09,0.03,19.55,-218.04,801.6
2372,6.46489E-09,8.31076E-09,0.03,19.55,-218.04,801.6
2373,6.35498E-09,6.54917E-09,0.03,19.55,-218.04,801.6
2374,6.24779E-09,7.61859E-09,0.03,19.55,-218.04,801.6
2375,6.1432E-09,7.16612E-09,0.03,19.55,-218.04,801.6
2376,5.96588E-09,7.04005E-09,0.03,19.3916,-229.1,790.54
2377,5.70118E-09,6.00149E-09,0.03,19.0534,-252.83,766.81
2378,5.34534E-09,6.27053E-09,0.03,18.5055,-291.12,728.52
2379,5.05375E-09,5.11092E-09,0.03,18.1337,-317.16,702.48
2380,4.72778E-09,5.9142E-09,0.03,17.5855,-352.62,667.02
2381,4.52242E-09,5.53109E-09,0.03,17.4216,-362.96,656.68
2382,4.37381E-09,5.31103E-09,0.03,17.4101,-363.71,655.93
2383,4.24249E-09,6.40838E-09,0.03,17.41,-363.71,655.93
2384,4.12166E-09,5.02595E-09,0.03,17.41,-363.71,655.93
2385,4.00923E-09,3.85758E-09,0.03,17.41,-363.71,655.93
2386,3.90382E-09,4.7497E-09,0.03,17.41,-363.71,655.93
2387,3.80443E-09,3.70467E-09,0.03,17.41,-363.71,655.93
2388,3.7103E-09,4.51031E-09,0.03,17.41,-363.71,655.93
2389,3.62081E-09,3.78746E-09,0.03,17.41,-363.71,655.93
2390,3.53546E-09,4.40935E-09,0.03,17.41,-363.71,655.93
2391,3.45383E-09,5.1508E-09,0.03,17.41,-363.71,655.93
2392,3.37558E-09,4.34828E-09,0.03,17.41,-363.71,655.93
2393,3.30039E-09,4.89221E-09,0.03,17.41,-363.71,655.93
2394,3.22802E-09,4.01299E-09,0.03,17.41,-363.71,655.93
2395,3.15825E-09,3.1707E-09,0.03,17.41,-363.71,655.93
2396,3.09087E-09,3.99564E-09,0.03,17.41,-363.71,655.93
2397,3.02571E-09,4.83335E-09,0.03,17.41,-363.71,655.93
2398,2.96264E-09,3.34554E-09,0.03,17.41,-363.71,655.93
2399,2.90152E-09,3.90709E-09,0.03,17.41,-363.71,655.93
2400,2.84223E-09,2.59851E-09,0.03,17.41,-363.71,655.93
2401,2.78467E-09,3.55878E-09,0.03,17.41,-363.71,655.93
2402,2.72874E-09,2.77811E-09,0.03,17.41,-363.71,655.93
2403,2.67436E-09,3.40162E-09,0.03,17.41,-363.71,655.93
2404,2.62145E-09,2.59346E-09,0.03,17.41,-363.71,655.93
2405,2.56995E-09,3.13854E-09,0.03,17.41,-363.71,655.93
2406,2.51978E-09,3.90522E-09,0.03,17.41,-363.71,655.93
2407,2.4709E-09,3.11618E-09,0.03,17.41,-363.71,655.93
2408,2.43359E-09,3.38564E-09,0.03,17.4793,-359.37,660.27
2409,2.40638E-09,2.98941E-09,0.03,17.5988,-351.81,667.83
2410,2.36472E-09,3.01961E-09,0.03,17.6,-351.74,667.9
2411,2.32282E-09,2.43254E-09,0.03,17.6,-351.74,667.9
2412,2.28142E-09,3.13695E-09,0.03,17.6,-351.74,667.9
2413,2.24064E-09,1.96179E-09,0.03,17.6,-351.74,667.9
2414,2.20055E-09,2.89117E-09,0.03,17.6,-351.74,667.9
2415,2.17727E-09,3.48152E-09,0.03,17.7188,-344.25,675.39
2416,2.1748E-09,2.80906E-09,0.03,17.9675,-328.62,691.02
2417,2.148E-09,2.1446E-09,0.03,17.9997,-326.54,693.1
2418,2.11596E-09,2.70138E-09,0.03,18,-326.54,693.1
2419,2.08337E-09,3.40099E-09,0.03,18,-326.54,693.1
2420,2.05068E-09,2.27608E-09,0.03,18,-326.54,693.1
2421,2.01811E-09,2.79683E-09,0.03,18,-326.54,693.1
2422,1.98575E-09,2.57271E-09,0.03,18,-326.54,693.1
2423,1.95921E-09,2.72118E-09,0.03,18.0396,-323.74,695.9
2424,1.96848E-09,2.14381E-09,0.03,18.3271,-303.65,715.99
2425,1.9445E-09,2.686E-09,0.03,18.33,-303.44,716.2
2426,1.91817E-09,1.95726E-09,0.03,18.33,-303.44,716.2
2427,1.89127E-09,2.52062E-09,0.03,18.33,-303.44,716.2
2428,1.86411E-09,1.67774E-09,0.03,18.33,-303.44,716.2
2429,1.83689E-09,2.57607E-09,0.03,18.33,-303.44,716.2
2430,1.80972E-09,1.7364E-09,0.03,18.33,-303.44,716.2
2431,1.78268E-09,2.48977E-09,0.03,18.33,-303.44,716.2
2432,1.75583E-09,2.79916E-09,0.03,18.33,-303.44,716.2
2433,1.75823E-09,2.32224E-09,0.03,18.5577,-287.48,732.16
2434,1.7744E-09,1.68519E-09,0.03,18.8471,-267.25,752.39
2435,1.75818E-09,2.31101E-09,0.03,18.85,-267.04,752.6
2436,1.73909E-09,1.56535E-09,0.03,18.85,-267.04,752.6
2437,1.71896E-09,2.28354E-09,0.03,18.85,-267.04,752.6
2438,1.69823E-09,1.39738E-09,0.03,18.85,-267.04,752.6
2439,1.67711E-09,2.38873E-09,0.03,18.85,-267.04,752.6
2440,1.65577E-09,1.34417E-09,0.03,18.85,-267.04,752.6
2441,1.6343E-09,2.34752E-09,0.03,18.85,-267.04,752.6
2442,1.61278E-09,1.49635E-09,0.03,18.85,-267.04,752.6
2443,1.59127E-09,2.26982E-09,0.03,18.85,-267.04,752.6
2444,1.59482E-09,1.75313E-09,0.03,19.0579,-252.48,767.16
2445,1.60598E-09,2.29853E-09,0.03,19.2877,-236.38,783.26
2446,1.59414E-09,1.73359E-09,0.03,19.2999,-235.54,784.1
2447,1.57894E-09,2.22089E-09,0.03,19.3,-235.54,784.1
2448,1.56279E-09,1.69387E-09,0.03,19.3,-235.54,784.1
2449,1.54605E-09,2.33767E-09,0.03,19.3,-235.54,784.1
2450,1.52891E-09,1.47935E-09,0.03,19.3,-235.54,784.1
2451,1.51152E-09,2.14351E-09,0.03,19.3,-235.54,784.1
2452,1.49395E-09,1.28955E-09,0.03,19.3,-235.54,784.1
2453,1.49942E-09,2.11724E-09,0.03,19.498,-221.68,797.96
2454,1.49665E-09,1.27479E-09,0.03,19.5891,-215.31,804.33
2455,1.48619E-09,2.32013E-09,0.03,19.6098,-213.84,805.8
2456,1.51077E-09,1.87742E-09,0.03,19.9268,-191.65,827.99
2457,1.50408E-09,2.15982E-09,0.03,19.93,-191.44,828.2
2458,1.49433E-09,1.83353E-09,0.03,19.93,-191.44,828.2
2459,1.48336E-09,2.1471E-09,0.03,19.93,-191.44,828.2
2460,1.47156E-09,1.94077E-09,0.03,19.93,-191.44,828.2
2461,1.45916E-09,2.32685E-09,0.03,19.93,-191.44,828.2
2462,1.44629E-09,1.89889E-09,0.03,19.93,-191.44,828.2
2463,1.43307E-09,2.09929E-09,0.03,19.93,-191.44,828.2
2464,1.42651E-09,1.8019E-09,0.03,19.9894,-187.31,832.33
2465,1.44245E-09,2.33878E-09,0.03,20.2276,-170.58,849.06
2466,1.43892E-09,1.93169E-09,0.03,20.2597,-168.34,851.3
2467,1.43031E-09,2.22289E-09,0.03,20.26,-168.34,851.3
2468,1.42059E-09,1.89784E-09,0.03,20.26,-168.34,851.3
2469,1.41018E-09,2.18483E-09,0.03,20.26,-168.34,851.3
2470,1.39927E-09,1.85476E-09,0.03,20.26,-168.34,851.3
2471,1.40674E-09,1.27928E-09,0.03,20.4184,-157.28,862.36
2472,1.39913E-09,1.932E-09,0.03,20.42,-157.14,862.5
2473,1.41386E-09,1.43399E-09,0.03,20.618,-143.28,876.36
2474,1.41045E-09,1.74464E-09,0.03,20.6299,-142.44,877.2
2475,1.42726E-09,2.01566E-09,0.03,20.8181,-129.28,890.36
2476,1.43501E-09,2.07671E-09,0.03,20.8992,-123.61,896.03
2477,1.43265E-09,2.0655E-09,0.03,20.9,-123.54,896.1
2478,1.42848E-09,1.951E-09,0.03,20.9,-123.54,896.1
2479,1.42328E-09,2.24863E-09,0.03,20.9,-123.54,896.1
2480,1.41728E-09,1.97522E-09,0.03,20.9,-123.54,896.1
2481,1.41064E-09,2.16082E-09,0.03,20.9,-123.54,896.1
2482,1.40349E-09,1.90803E-09,0.03,20.9,-123.54,896.1
2483,1.39589E-09,2.17251E-09,0.03,20.9,-123.54,896.1
2484,1.38793E-09,1.60896E-09,0.03,20.9,-123.54,896.1
2485,1.37966E-09,2.07256E-09,0.03,20.9,-123.54,896.1
2486,1.37112E-09,1.34858E-09,0.03,20.9,-123.54,896.1
2487,1.36235E-09,1.96611E-09,0.03,20.9,-123.54,896.1
2488,1.35339E-09,1.75008E-09,0.03,20.9,-123.54,896.1
2489,1.34428E-09,1.97018E-09,0.03,20.9,-123.54,896.1
2490,1.33502E-09,1.27326E-09,0.03,20.9,-123.54,896.1
2491,1.32566E-09,1.81417E-09,0.03,20.9,-123.54,896.1
2492,1.3162E-09,1.12899E-09,0.03,20.9,-123.54,896.1
2493,1.30667E-09,1.85469E-09,0.03,20.9,-123.54,896.1
2494,1.30052E-09,2.03994E-09,0.03,20.9297,-121.44,898.2
2495,1.31651E-09,1.82192E-09,0.03,21.1379,-106.61,913.03
2496,1.32404E-09,2.0866E-09,0.03,21.2291,-100.05,919.59
2497,1.32125E-09,1.875E-09,0.03,21.23,-99.98,919.66
2498,1.31699E-09,2.13531E-09,0.03,21.23,-99.98,919.66
2499,1.31324E-09,1.41979E-09,0.03,21.2399,-99.26,920.38
2500,1.32287E-09,1.92238E-09,0.03,21.3588,-90.69,928.95
2501,1.32064E-09,1.13649E-09,0.03,21.36,-90.62,929.02
2502,1.31701E-09,1.97526E-09,0.03,21.36,-90.62,929.02
2503,1.31274E-09,1.49261E-09,0.03,21.36,-90.62,929.02
2504,1.30799E-09,1.90128E-09,0.03,21.36,-90.62,929.02
2505,1.30285E-09,1.23003E-09,0.03,21.36,-90.62,929.02
2506,1.2974E-09,1.72278E-09,0.03,21.36,-90.62,929.02
2507,1.29168E-09,2.09762E-09,0.03,21.36,-90.62,929.02
2508,1.3118E-09,1.52809E-09,0.03,21.5679,-75.65,943.99
2509,1.31445E-09,2.05995E-09,0.03,21.5898,-74.06,945.58
2510,1.31313E-09,1.69226E-09,0.03,21.59,-74.06,945.58
2511,1.31469E-09,1.94723E-09,0.03,21.6197,-71.9,947.74
2512,1.3243E-09,1.23746E-09,0.03,21.7091,-65.49,954.15
2513,1.3245E-09,1.80347E-09,0.03,21.71,-65.42,954.22
2514,1.32338E-09,1.48241E-09,0.03,21.71,-65.42,954.22
2515,1.32162E-09,1.8796E-09,0.03,21.71,-65.42,954.22
2516,1.31936E-09,2.09918E-09,0.03,21.71,-65.42,954.22
2517,1.3167E-09,1.79167E-09,0.03,21.71,-65.42,954.22
2518,1.31369E-09,2.05088E-09,0.03,21.71,-65.42,954.22
2519,1.31038E-09,1.75089E-09,0.03,21.71,-65.42,954.22
2520,1.30682E-09,2.0272E-09,0.03,21.71,-65.42,954.22
2521,1.32505E-09,1.18345E-09,0.03,21.8783,-53.33,966.31
2522,1.32791E-09,1.98706E-09,0.03,21.8899,-52.46,967.18
2523,1.32796E-09,1.83186E-09,0.03,21.89,-52.46,967.18
2524,1.33388E-09,1.88311E-09,0.03,21.9395,-48.93,970.71
2525,1.34514E-09,1.15551E-09,0.03,22.0192,-43.17,976.47
2526,1.3475E-09,1.75183E-09,0.03,22.02,-43.1,976.54
2527,1.36092E-09,2.23391E-09,0.03,22.1091,-36.69,982.95
2528,1.3646E-09,1.52946E-09,0.03,22.11,-36.62,983.02
2529,1.36687E-09,2.03654E-09,0.03,22.11,-36.62,983.02
2530,1.37543E-09,1.71138E-09,0.03,22.1595,-33.09,986.55
2531,1.39113E-09,2.00379E-09,0.03,22.2491,-26.61,993.03
2532,1.39648E-09,1.36325E-09,0.03,22.25,-26.54,993.1
2533,1.40035E-09,1.97754E-09,0.03,22.25,-26.54,993.1
2534,1.4035E-09,1.34765E-09,0.03,22.25,-26.54,993.1
2535,1.42076E-09,1.96611E-09,0.03,22.349,-19.41,1000.23
2536,1.42681E-09,2.26172E-09,0.03,22.35,-19.34,1000.3
2537,1.43141E-09,2.00936E-09,0.03,22.35,-19.34,1000.3
2538,1.43532E-09,2.0766E-09,0.03,22.35,-19.34,1000.3
2539,1.43872E-09,1.95112E-09,0.03,22.35,-19.34,1000.3
2540,1.44168E-09,2.0879E-09,0.03,22.35,-19.34,1000.3
2541,1.44426E-09,1.55422E-09,0.03,22.35,-19.34,1000.3
2542,1.44651E-09,2.15658E-09,0.03,22.35,-19.34,1000.3
2543,1.44846E-09,1.17146E-09,0.03,22.35,-19.34,1000.3
2544,1.46544E-09,2.15271E-09,0.03,22.449,-12.21,1007.43
2545,1.47102E-09,2.15043E-09,0.03,22.45,-12.14,1007.5
2546,1.47528E-09,2.04282E-09,0.03,22.45,-12.14,1007.5
2547,1.47899E-09,1.23838E-09,0.03,22.45,-12.14,1007.5
2548,1.4823E-09,1.99902E-09,0.03,22.45,-12.14,1007.5
2549,1.4979E-09,1.70133E-09,0.03,22.5292,-6.45,1013.19
2550,1.50406E-09,1.94733E-09,0.03,22.53,-6.38,1013.26
2551,1.50904E-09,2.49199E-09,0.03,22.53,-6.38,1013.26
2552,1.51352E-09,2.00028E-09,0.03,22.53,-6.38,1013.26
2553,1.51761E-09,2.32742E-09,0.03,22.53,-6.38,1013.26
2554,1.52139E-09,1.99862E-09,0.03,22.53,-6.38,1013.26
2555,1.52489E-09,2.23629E-09,0.03,22.53,-6.38,1013.26
2556,1.52816E-09,1.6096E-09,0.03,22.53,-6.38,1013.26
2557,1.54268E-09,2.28399E-09,0.03,22.5993,-1.41,1018.23
2558,1.5487E-09,1.34309E-09,0.03,22.6,-1.34,1018.3
2559,1.5537E-09,2.22967E-09,0.03,22.6,-1.34,1018.3
2560,1.55829E-09,2.48069E-09,0.03,22.6,-1.34,1018.3
2561,1.56257E-09,2.16592E-09,0.03,22.6,-1.34,1018.3
2562,1.56659E-09,2.39647E-09,0.03,22.6,-1.34,1018.3
2563,1.57039E-09,2.08052E-09,0.03,22.6,-1.34,1018.3
2564,1.57399E-09,1.99608E-09,0.03,22.6,-1.34,1018.3
2565,1.57741E-09,2.00667E-09,0.03,22.6,-1.34,1018.3
2566,1.58068E-09,2.49256E-09,0.03,22.6,-1.34,1018.3
2567,1.5838E-09,1.88979E-09,0.03,22.6,-1.34,1018.3
2568,1.58678E-09,2.42118E-09,0.03,22.6,-1.34,1018.3
2569,1.58964E-09,2.0808E-09,0.03,22.6,-1.34,1018.3
2570,1.59238E-09,2.36843E-09,0.03,22.6,-1.34,1018.3
2571,1.6019E-09,2.1403E-09,0.03,22.6396,1.54,1021.18
2572,1.60631E-09,2.3156E-09,0.03,22.64,1.54,1021.18
2573,1.61015E-09,1.71414E-09,0.03,22.64,1.54,1021.18
2574,1.61376E-09,2.33787E-09,0.03,22.64,1.54,1021.18
2575,1.61719E-09,1.35892E-09,0.03,22.64,1.54,1021.18
2576,1.62046E-09,2.2171E-09,0.03,22.64,1.54,1021.18
2577,1.61839E-09,2.46645E-09,0.03,22.6103,-0.62,1019.02
2578,1.61304E-09,2.14127E-09,0.03,22.5704,-3.5,1016.14
2579,1.61303E-09,1.92963E-09,0.03,22.57,-3.5,1016.14
2580,1.61352E-09,2.09962E-09,0.03,22.57,-3.5,1016.14
2581,1.61415E-09,2.43723E-09,0.03,22.57,-3.5,1016.14
2582,1.61831E-09,1.44718E-09,0.03,22.5898,-2.06,1017.58
2583,1.61998E-09,2.29542E-09,0.03,22.59,-2.06,1017.58
2584,1.62143E-09,1.83494E-09,0.03,22.59,-2.06,1017.58
2585,1.63328E-09,2.11066E-09,0.03,22.6494,2.19,1021.83
2586,1.63753E-09,1.37987E-09,0.03,22.65,2.26,1021.9
2587,1.64095E-09,2.04671E-09,0.03,22.65,2.26,1021.9
2588,1.64412E-09,2.63953E-09,0.03,22.65,2.26,1021.9
2589,1.6471E-09,1.84882E-09,0.03,22.65,2.26,1021.9
2590,1.64994E-09,2.4626E-09,0.03,22.65,2.26,1021.9
2591,1.65266E-09,2.19057E-09,0.03,22.65,2.26,1021.9
2592,1.64289E-09,2.30293E-09,0.03,22.5807,-2.71,1016.93
2593,1.64203E-09,1.82454E-09,0.03,22.58,-2.78,1016.86
2594,1.64198E-09,2.19659E-09,0.03,22.58,-2.78,1016.86
2595,1.64213E-09,1.34219E-09,0.03,22.58,-2.78,1016.86
2596,1.65298E-09,2.30756E-09,0.03,22.6394,1.47,1021.11
2597,1.65624E-09,2.39802E-09,0.03,22.64,1.54,1021.18
2598,1.65875E-09,2.25312E-09,0.03,22.64,1.54,1021.18
2599,1.66107E-09,2.50928E-09,0.03,22.64,1.54,1021.18
2600,1.65789E-09,2.17857E-09,0.03,22.6103,-0.62,1019.02
2601,1.65671E-09,2.53732E-09,0.03,22.6001,-1.34,1018.3
2602,1.66252E-09,1.67789E-09,0.03,22.6297,0.82,1020.46
2603,1.6628E-09,2.39154E-09,0.03,22.6201,0.1,1019.74
2604,1.66408E-09,2.06871E-09,0.03,22.62,0.1,1019.74
2605,1.66538E-09,2.30171E-09,0.03,22.62,0.1,1019.74
2606,1.66666E-09,1.47895E-09,0.03,22.62,0.1,1019.74
2607,1.66792E-09,2.08311E-09,0.03,22.62,0.1,1019.74
2608,1.66916E-09,2.60991E-09,0.03,22.62,0.1,1019.74
2609,1.67037E-09,1.60425E-09,0.03,22.62,0.1,1019.74
2610,1.67156E-09,2.39079E-09,0.03,22.62,0.1,1019.74
2611,1.67272E-09,2.10433E-09,0.03,22.62,0.1,1019.74
2612,1.67387E-09,2.30207E-09,0.03,22.62,0.1,1019.74
2613,1.67499E-09,1.4706E-09,0.03,22.62,0.1,1019.74
2614,1.67609E-09,2.23096E-09,0.03,22.62,0.1,1019.74
2615,1.67718E-09,2.6565E-09,0.03,22.62,0.1,1019.74
2616,1.67824E-09,1.90219E-09,0.03,22.62,0.1,1019.74
2617,1.67929E-09,2.38016E-09,0.03,22.62,0.1,1019.74
2618,1.68031E-09,2.14043E-09,0.03,22.62,0.1,1019.74
2619,1.68132E-09,2.42372E-09,0.03,22.62,0.1,1019.74
2620,1.68231E-09,1.59331E-09,0.03,22.62,0.1,1019.74
2621,1.68329E-09,2.21946E-09,0.03,22.62,0.1,1019.74
2622,1.68424E-09,2.04358E-09,0.03,22.62,0.1,1019.74
2623,1.68519E-09,2.31464E-09,0.03,22.62,0.1,1019.74
2624,1.68611E-09,2.56787E-09,0.03,22.62,0.1,1019.74
2625,1.68702E-09,2.21667E-09,0.03,22.62,0.1,1019.74
2626,1.68791E-09,2.46632E-09,0.03,22.62,0.1,1019.74
2627,1.68879E-09,1.85757E-09,0.03,22.62,0.1,1019.74
2628,1.68966E-09,2.46271E-09,0.03,22.62,0.1,1019.74
2629,1.69051E-09,1.44746E-09,0.03,22.62,0.1,1019.74
2630,1.69135E-09,2.38922E-09,0.03,22.62,0.1,1019.74
2631,1.69217E-09,2.73502E-09,0.03,22.62,0.1,1019.74
