Time,Power,Operation,FR,CR,Rho,Insert_Rho
421,3.40263E-09,3.6366E-09,4,22.62,13,1032.64
422,3.40819E-09,2.09305E-09,4,22.62,13,1032.64
423,3.41375E-09,3.04514E-09,4,22.62,13,1032.64
424,3.41933E-09,2.77298E-09,4,22.62,13,1032.64
425,3.42492E-09,2.91595E-09,4,22.62,13,1032.64
426,3.43051E-09,2.69379E-09,4,22.62,13,1032.64
427,3.43612E-09,3.03393E-09,4,22.62,13,1032.64
428,3.44173E-09,2.54594E-09,4,22.62,13,1032.64
429,3.44735E-09,3.13809E-09,4,22.62,13,1032.64
430,3.45298E-09,2.47563E-09,4,22.62,13,1032.64
431,3.45862E-09,3.34085E-09,4,22.62,13,1032.64
432,3.46427E-09,2.68282E-09,4,22.62,13,1032.64
433,3.46993E-09,3.38132E-09,4,22.62,13,1032.64
434,3.4756E-09,2.71389E-09,4,22.62,13,1032.64
435,3.48128E-09,2.0836E-09,4,22.62,13,1032.64
436,3.48697E-09,2.94247E-09,4,22.62,13,1032.64
437,3.49266E-09,3.30771E-09,4,22.62,13,1032.64
438,3.49837E-09,2.95481E-09,4,22.62,13,1032.64
439,3.50408E-09,3.38407E-09,4,22.62,13,1032.64
440,3.50981E-09,2.95558E-09,4,22.62,13,1032.64
441,3.51554E-09,2.29747E-09,4,22.62,13,1032.64
442,3.52128E-09,2.91116E-09,4,22.62,13,1032.64
443,3.52704E-09,3.12399E-09,4,22.62,13,1032.64
444,3.5328E-09,3.02101E-09,4,22.62,13,1032.64
445,3.53857E-09,3.32732E-09,4,22.62,13,1032.64
446,3.54435E-09,3.02306E-09,4,22.62,13,1032.64
447,3.55014E-09,3.66629E-09,4,22.62,13,1032.64
448,3.55594E-09,2.95843E-09,4,22.62,13,1032.64
449,3.56175E-09,3.7503E-09,4,22.62,13,1032.64
450,3.56756E-09,2.94251E-09,4,22.62,13,1032.64
451,3.57339E-09,2.20773E-09,4,22.62,13,1032.64
452,3.57923E-09,3.04638E-09,4,22.62,13,1032.64
453,3.58508E-09,2.24688E-09,4,22.62,13,1032.64
454,3.59093E-09,3.01214E-09,4,22.62,13,1032.64
455,3.5968E-09,2.35099E-09,4,22.62,13,1032.64
456,3.60268E-09,3.03045E-09,4,22.62,13,1032.64
457,3.60856E-09,2.74141E-09,4,22.62,13,1032.64
458,3.61446E-09,3.23096E-09,4,22.62,13,1032.64
459,3.62036E-09,3.58569E-09,4,22.62,13,1032.64
460,3.62627E-09,3.23947E-09,4,22.62,13,1032.64
461,3.6322E-09,3.92851E-09,4,22.62,13,1032.64
462,3.63813E-09,3.13417E-09,4,22.62,13,1032.64
463,3.64407E-09,2.24759E-09,4,22.62,13,1032.64
464,3.65003E-09,3.09944E-09,4,22.62,13,1032.64
465,3.65599E-09,2.51785E-09,4,22.62,13,1032.64
466,3.66196E-09,3.01487E-09,4,22.62,13,1032.64
467,3.66794E-09,2.33766E-09,4,22.62,13,1032.64
468,3.67393E-09,3.13599E-09,4,22.62,13,1032.64
469,3.67994E-09,3.56437E-09,4,22.62,13,1032.64
470,3.68595E-09,3.11274E-09,4,22.62,13,1032.64
471,3.69197E-09,3.90486E-09,4,22.62,13,1032.64
472,3.698E-09,3.08096E-09,4,22.62,13,1032.64
473,3.70404E-09,2.25985E-09,4,22.62,13,1032.64
474,3.71009E-09,3.08191E-09,4,22.62,13,1032.64
475,3.71615E-09,3.77317E-09,4,22.62,13,1032.64
476,3.72222E-09,3.16846E-09,4,22.62,13,1032.64
477,3.7283E-09,3.58495E-09,4,22.62,13,1032.64
478,3.73439E-09,3.06026E-09,4,22.62,13,1032.64
479,3.74049E-09,3.52304E-09,4,22.62,13,1032.64
480,3.7466E-09,3.04229E-09,4,22.62,13,1032.64
481,3.75272E-09,3.28976E-09,4,22.62,13,1032.64
482,3.75885E-09,3.12774E-09,4,22.62,13,1032.64
483,3.76499E-09,3.23484E-09,4,22.62,13,1032.64
484,3.77114E-09,3.02211E-09,4,22.62,13,1032.64
485,3.7773E-09,3.58353E-09,4,22.62,13,1032.64
486,3.78348E-09,2.73137E-09,4,22.62,13,1032.64
487,3.78966E-09,3.40115E-09,4,22.62,13,1032.64
488,3.79585E-09,2.31513E-09,4,22.62,13,1032.64
489,3.80205E-09,3.35834E-09,4,22.62,13,1032.64
490,3.80826E-09,3.0407E-09,4,22.62,13,1032.64
491,3.81448E-09,3.34653E-09,4,22.62,13,1032.64
492,3.82071E-09,3.11055E-09,4,22.62,13,1032.64
493,3.82695E-09,3.34724E-09,4,22.62,13,1032.64
494,3.8332E-09,3.09289E-09,4,22.62,13,1032.64
495,3.83946E-09,3.73034E-09,4,22.62,13,1032.64
496,3.84574E-09,2.9929E-09,4,22.62,13,1032.64
497,3.85202E-09,2.24619E-09,4,22.62,13,1032.64
498,3.85831E-09,2.99498E-09,4,22.62,13,1032.64
499,3.86461E-09,3.7723E-09,4,22.62,13,1032.64
500,3.87093E-09,3.29718E-09,4,22.62,13,1032.64
501,3.87725E-09,3.66902E-09,4,22.62,13,1032.64
502,3.88358E-09,3.22192E-09,4,22.62,13,1032.64
503,3.88993E-09,3.90596E-09,4,22.62,13,1032.64
504,3.89628E-09,3.33625E-09,4,22.62,13,1032.64
505,3.90265E-09,2.43565E-09,4,22.62,13,1032.64
506,3.90902E-09,3.26494E-09,4,22.62,13,1032.64
507,3.91541E-09,2.35352E-09,4,22.62,13,1032.64
508,3.9218E-09,3.20863E-09,4,22.62,13,1032.64
509,3.92821E-09,2.44839E-09,4,22.62,13,1032.64
510,3.93462E-09,3.24648E-09,4,22.62,13,1032.64
511,3.94105E-09,2.39376E-09,4,22.62,13,1032.64
512,3.94749E-09,3.49629E-09,4,22.62,13,1032.64
513,3.95394E-09,2.45129E-09,4,22.62,13,1032.64
514,3.9604E-09,3.35971E-09,4,22.62,13,1032.64
515,3.96687E-09,2.40853E-09,4,22.62,13,1032.64
516,3.97335E-09,3.41739E-09,4,22.62,13,1032.64
517,3.97984E-09,2.72975E-09,4,22.62,13,1032.64
518,3.98634E-09,3.34338E-09,4,22.62,13,1032.64
519,3.99285E-09,2.7135E-09,4,22.62,13,1032.64
520,3.99937E-09,3.40099E-09,4,22.62,13,1032.64
521,4.0059E-09,2.84039E-09,4,22.62,13,1032.64
522,4.01245E-09,3.79222E-09,4,22.62,13,1032.64
523,4.019E-09,3.06239E-09,4,22.62,13,1032.64
524,4.02557E-09,3.75134E-09,4,22.62,13,1032.64
525,4.03214E-09,3.07942E-09,4,22.62,13,1032.64
526,4.03873E-09,4.18156E-09,4,22.62,13,1032.64
527,4.04533E-09,3.47462E-09,4,22.62,13,1032.64
528,4.05194E-09,3.95331E-09,4,22.62,13,1032.64
529,4.05855E-09,3.33671E-09,4,22.62,13,1032.64
530,4.06518E-09,3.99732E-09,4,22.62,13,1032.64
531,4.07182E-09,3.49255E-09,4,22.62,13,1032.64
532,4.07848E-09,2.45109E-09,4,22.62,13,1032.64
533,4.08514E-09,3.35971E-09,4,22.62,13,1032.64
534,4.09181E-09,2.98922E-09,4,22.62,13,1032.64
535,4.0985E-09,3.30805E-09,4,22.62,13,1032.64
536,4.10519E-09,4.18395E-09,4,22.62,13,1032.64
537,4.1119E-09,3.45492E-09,4,22.62,13,1032.64
538,4.11861E-09,4.30651E-09,4,22.62,13,1032.64
539,4.12534E-09,3.39771E-09,4,22.62,13,1032.64
540,4.13208E-09,4.45605E-09,4,22.62,13,1032.64
541,4.13883E-09,3.49718E-09,4,22.62,13,1032.64
542,4.14559E-09,4.35638E-09,4,22.62,13,1032.64
543,4.15236E-09,3.49616E-09,4,22.62,13,1032.64
544,4.15914E-09,2.57957E-09,4,22.62,13,1032.64
545,4.16594E-09,3.53836E-09,4,22.62,13,1032.64
546,4.17274E-09,2.77791E-09,4,22.62,13,1032.64
547,4.17956E-09,3.48021E-09,4,22.62,13,1032.64
548,4.18639E-09,2.9398E-09,4,22.62,13,1032.64
549,4.19323E-09,3.79322E-09,4,22.62,13,1032.64
550,4.20008E-09,2.90969E-09,4,22.62,13,1032.64
551,4.20694E-09,3.68609E-09,4,22.62,13,1032.64
552,4.21381E-09,2.94187E-09,4,22.62,13,1032.64
553,4.22069E-09,3.8368E-09,4,22.62,13,1032.64
554,4.22759E-09,3.47115E-09,4,22.62,13,1032.64
555,4.23449E-09,3.75546E-09,4,22.62,13,1032.64
556,4.24141E-09,3.59091E-09,4,22.62,13,1032.64
557,4.24834E-09,3.90967E-09,4,22.62,13,1032.64
558,4.25528E-09,3.57206E-09,4,22.62,13,1032.64
559,4.26223E-09,2.53681E-09,4,22.62,13,1032.64
560,4.26919E-09,3.55819E-09,4,22.62,13,1032.64
561,4.27616E-09,2.84199E-09,4,22.62,13,1032.64
562,4.28315E-09,3.52084E-09,4,22.62,13,1032.64
563,4.29015E-09,2.73075E-09,4,22.62,13,1032.64
564,4.29715E-09,3.53988E-09,4,22.62,13,1032.64
565,4.30417E-09,3.16614E-09,4,22.62,13,1032.64
566,4.3112E-09,3.92777E-09,4,22.62,13,1032.64
567,4.31825E-09,2.97792E-09,4,22.62,13,1032.64
568,4.3253E-09,4.01658E-09,4,22.62,13,1032.64
569,4.33237E-09,2.79853E-09,4,22.62,13,1032.64
570,4.33944E-09,3.9465E-09,4,22.62,13,1032.64
571,4.34653E-09,3.55223E-09,4,22.62,13,1032.64
572,4.35363E-09,4.09183E-09,4,22.62,13,1032.64
573,4.36074E-09,3.5943E-09,4,22.62,13,1032.64
574,4.36787E-09,4.21069E-09,4,22.62,13,1032.64
575,4.375E-09,3.67826E-09,4,22.62,13,1032.64
576,4.38215E-09,2.62575E-09,4,22.62,13,1032.64
577,4.38931E-09,3.51864E-09,4,22.62,13,1032.64
578,4.39648E-09,2.76196E-09,4,22.62,13,1032.64
579,4.40366E-09,3.74833E-09,4,22.62,13,1032.64
580,4.41085E-09,3.69467E-09,4,22.62,13,1032.64
581,4.41806E-09,3.73637E-09,4,22.62,13,1032.64
582,4.42527E-09,4.14069E-09,4,22.62,13,1032.64
583,4.4325E-09,3.71965E-09,4,22.62,13,1032.64
584,4.43974E-09,4.51053E-09,4,22.62,13,1032.64
585,4.44699E-09,3.57812E-09,4,22.62,13,1032.64
586,4.45426E-09,2.58038E-09,4,22.62,13,1032.64
587,4.46153E-09,3.76797E-09,4,22.62,13,1032.64
588,4.46882E-09,4.85878E-09,4,22.62,13,1032.64
589,4.47612E-09,3.58163E-09,4,22.62,13,1032.64
590,4.48343E-09,4.25882E-09,4,22.62,13,1032.64
591,4.49076E-09,3.43606E-09,4,22.62,13,1032.64
592,4.49809E-09,4.1376E-09,4,22.62,13,1032.64
593,4.50544E-09,3.63592E-09,4,22.62,13,1032.64
594,4.5128E-09,3.97757E-09,4,22.62,13,1032.64
595,4.52017E-09,3.6969E-09,4,22.62,13,1032.64
596,4.52756E-09,3.95558E-09,4,22.62,13,1032.64
597,4.53495E-09,3.76037E-09,4,22.62,13,1032.64
598,4.54236E-09,4.64158E-09,4,22.62,13,1032.64
599,4.54978E-09,3.57944E-09,4,22.62,13,1032.64
600,4.55721E-09,4.61326E-09,4,22.62,13,1032.64
601,4.56465E-09,3.87568E-09,4,22.62,13,1032.64
602,4.57211E-09,4.77712E-09,4,22.62,13,1032.64
603,4.57958E-09,3.83347E-09,4,22.62,13,1032.64
604,4.58706E-09,4.72244E-09,4,22.62,13,1032.64
605,4.59455E-09,3.9211E-09,4,22.62,13,1032.64
606,4.60206E-09,4.66971E-09,4,22.62,13,1032.64
607,4.60958E-09,3.72497E-09,4,22.62,13,1032.64
608,4.61711E-09,2.76384E-09,4,22.62,13,1032.64
609,4.62465E-09,3.835E-09,4,22.62,13,1032.64
610,4.6322E-09,2.82866E-09,4,22.62,13,1032.64
611,4.63977E-09,3.77045E-09,4,22.62,13,1032.64
612,4.64735E-09,2.97637E-09,4,22.62,13,1032.64
613,4.65494E-09,4.0396E-09,4,22.62,13,1032.64
614,4.66254E-09,2.9622E-09,4,22.62,13,1032.64
615,4.67016E-09,4.03943E-09,4,22.62,13,1032.64
616,4.67779E-09,3.11756E-09,4,22.62,13,1032.64
617,4.68543E-09,3.81669E-09,4,22.62,13,1032.64
618,4.69308E-09,4.28576E-09,4,22.62,13,1032.64
619,4.70075E-09,3.89445E-09,4,22.62,13,1032.64
620,4.70843E-09,3.24248E-09,4,22.62,13,1032.64
621,4.71612E-09,4.01926E-09,4,22.62,13,1032.64
622,4.72382E-09,3.47297E-09,4,22.62,13,1032.64
623,4.73154E-09,4.04459E-09,4,22.62,13,1032.64
624,4.73927E-09,3.55316E-09,4,22.62,13,1032.64
625,4.74701E-09,4.283E-09,4,22.62,13,1032.64
626,4.75476E-09,3.55556E-09,4,22.62,13,1032.64
627,4.76253E-09,4.53468E-09,4,22.62,13,1032.64
628,4.77031E-09,3.63992E-09,4,22.62,13,1032.64
629,4.7781E-09,4.66689E-09,4,22.62,13,1032.64
630,4.78591E-09,3.92056E-09,4,22.62,13,1032.64
631,4.79372E-09,4.86011E-09,4,22.62,13,1032.64
632,4.80155E-09,4.01271E-09,4,22.62,13,1032.64
633,4.8094E-09,4.72424E-09,4,22.62,13,1032.64
634,4.81725E-09,3.98858E-09,4,22.62,13,1032.64
635,4.82512E-09,3.55246E-09,4,22.62,13,1032.64
636,4.83301E-09,4.06855E-09,4,22.62,13,1032.64
637,4.8409E-09,3.63521E-09,4,22.62,13,1032.64
638,4.84881E-09,4.18714E-09,4,22.62,13,1032.64
639,4.85673E-09,3.82753E-09,4,22.62,13,1032.64
640,4.86466E-09,4.72244E-09,4,22.62,13,1032.64
641,4.87261E-09,3.98858E-09,4,22.62,13,1032.64
642,4.88057E-09,4.86079E-09,4,22.62,13,1032.64
643,4.88854E-09,3.90024E-09,4,22.62,13,1032.64
644,4.89652E-09,5.29466E-09,4,22.62,13,1032.64
645,4.90452E-09,4.0171E-09,4,22.62,13,1032.64
646,4.91253E-09,5.05925E-09,4,22.62,13,1032.64
647,4.92056E-09,4.10705E-09,4,22.62,13,1032.64
648,4.9286E-09,5.00273E-09,4,22.62,13,1032.64
649,4.93665E-09,3.99138E-09,4,22.62,13,1032.64
650,4.94471E-09,4.48751E-09,4,22.62,13,1032.64
651,4.95279E-09,4.03182E-09,4,22.62,13,1032.64
652,4.96088E-09,4.59157E-09,4,22.62,13,1032.64
653,4.96898E-09,4.10232E-09,4,22.62,13,1032.64
654,4.9771E-09,4.80677E-09,4,22.62,13,1032.64
655,4.98523E-09,3.34526E-09,4,22.62,13,1032.64
656,4.99337E-09,4.30534E-09,4,22.62,13,1032.64
657,5.00153E-09,4.07622E-09,4,22.62,13,1032.64
658,5.0097E-09,4.21553E-09,4,22.62,13,1032.64
659,5.01788E-09,3.17282E-09,4,22.62,13,1032.64
660,5.02608E-09,4.13494E-09,4,22.62,13,1032.64
661,5.03429E-09,5.11878E-09,4,22.62,13,1032.64
662,5.04251E-09,4.2988E-09,4,22.62,13,1032.64
663,5.05075E-09,4.29042E-09,4,22.62,13,1032.64
664,5.059E-09,4.14622E-09,4,22.62,13,1032.64
665,5.06726E-09,4.16845E-09,4,22.62,13,1032.64
666,5.07554E-09,3.39624E-09,4,22.62,13,1032.64
667,5.08383E-09,4.30592E-09,4,22.62,13,1032.64
668,5.09214E-09,4.64715E-09,4,22.62,13,1032.64
669,5.10045E-09,4.19734E-09,4,22.62,13,1032.64
670,5.10879E-09,5.32803E-09,4,22.62,13,1032.64
671,5.11713E-09,4.04029E-09,4,22.62,13,1032.64
672,5.12549E-09,4.46244E-09,4,22.62,13,1032.64
673,5.13386E-09,4.07773E-09,4,22.62,13,1032.64
674,5.14225E-09,5.08892E-09,4,22.62,13,1032.64
675,5.15065E-09,3.60432E-09,4,22.62,13,1032.64
676,5.15906E-09,4.40744E-09,4,22.62,13,1032.64
677,5.16749E-09,3.37946E-09,4,22.62,13,1032.64
678,5.17593E-09,4.3552E-09,4,22.62,13,1032.64
679,5.18438E-09,3.39821E-09,4,22.62,13,1032.64
680,5.19285E-09,4.2814E-09,4,22.62,13,1032.64
681,5.20134E-09,3.65813E-09,4,22.62,13,1032.64
682,5.20983E-09,4.28404E-09,4,22.62,13,1032.64
683,5.21834E-09,5.2385E-09,4,22.62,13,1032.64
684,5.22687E-09,4.27562E-09,4,22.62,13,1032.64
685,5.2354E-09,4.46483E-09,4,22.62,13,1032.64
686,5.24396E-09,3.72287E-09,4,22.62,13,1032.64
687,5.25252E-09,4.30919E-09,4,22.62,13,1032.64
688,5.2611E-09,3.26522E-09,4,22.62,13,1032.64
689,5.2697E-09,4.379E-09,4,22.62,13,1032.64
690,5.2783E-09,5.42208E-09,4,22.62,13,1032.64
691,5.28693E-09,4.42587E-09,4,22.62,13,1032.64
692,5.29556E-09,4.39061E-09,4,22.62,13,1032.64
693,5.30421E-09,4.29142E-09,4,22.62,13,1032.64
694,5.31288E-09,4.75414E-09,4,22.62,13,1032.64
695,5.32156E-09,3.56024E-09,4,22.62,13,1032.64
696,5.33025E-09,4.56065E-09,4,22.62,13,1032.64
697,5.33896E-09,3.94185E-09,4,22.62,13,1032.64
698,5.34768E-09,4.33606E-09,4,22.62,13,1032.64
699,5.35641E-09,5.239E-09,4,22.62,13,1032.64
700,5.36516E-09,4.27562E-09,4,22.62,13,1032.64
701,5.37393E-09,4.3147E-09,4,22.62,13,1032.64
702,5.3827E-09,4.29067E-09,4,22.62,13,1032.64
703,5.3915E-09,5.17902E-09,4,22.62,13,1032.64
704,5.4003E-09,3.97052E-09,4,22.62,13,1032.64
705,5.40912E-09,4.69689E-09,4,22.62,13,1032.64
706,5.41796E-09,4.31908E-09,4,22.62,13,1032.64
707,5.42681E-09,4.49085E-09,4,22.62,13,1032.64
708,5.43568E-09,4.24382E-09,4,22.62,13,1032.64
709,5.44455E-09,4.51579E-09,4,22.62,13,1032.64
710,5.45345E-09,3.66041E-09,4,22.62,13,1032.64
711,5.46236E-09,4.53572E-09,4,22.62,13,1032.64
712,5.47128E-09,3.43885E-09,4,22.62,13,1032.64
713,5.48022E-09,4.55945E-09,4,22.62,13,1032.64
714,5.48917E-09,3.96435E-09,4,22.62,13,1032.64
715,5.49813E-09,4.67016E-09,4,22.62,13,1032.64
716,5.50712E-09,4.36828E-09,4,22.62,13,1032.64
717,5.51611E-09,4.64765E-09,4,22.62,13,1032.64
718,5.52512E-09,4.41805E-09,4,22.62,13,1032.64
719,5.53415E-09,4.59545E-09,4,22.62,13,1032.64
720,5.54319E-09,3.98723E-09,4,22.62,13,1032.64
721,5.55224E-09,4.86079E-09,4,22.62,13,1032.64
722,5.56131E-09,3.54119E-09,4,22.62,13,1032.64
723,5.5704E-09,4.56045E-09,4,22.62,13,1032.64
724,5.57949E-09,4.2205E-09,4,22.62,13,1032.64
725,5.58861E-09,4.48987E-09,4,22.62,13,1032.64
726,5.59774E-09,5.80775E-09,4,22.62,13,1032.64
727,5.60688E-09,4.63578E-09,4,22.62,13,1032.64
728,5.61604E-09,3.59956E-09,4,22.62,13,1032.64
729,5.62521E-09,4.48359E-09,4,22.62,13,1032.64
730,5.6344E-09,3.53742E-09,4,22.62,13,1032.64
731,5.64361E-09,4.71948E-09,4,22.62,13,1032.64
732,5.65283E-09,3.62116E-09,4,22.62,13,1032.64
733,5.66206E-09,4.66668E-09,4,22.62,13,1032.64
734,5.67131E-09,3.64125E-09,4,22.62,13,1032.64
735,5.68057E-09,4.74755E-09,4,22.62,13,1032.64
736,5.68985E-09,3.70467E-09,4,22.62,13,1032.64
737,5.69915E-09,4.77538E-09,4,22.62,13,1032.64
738,5.70845E-09,4.52124E-09,4,22.62,13,1032.64
739,5.71778E-09,4.86616E-09,4,22.62,13,1032.64
740,5.72712E-09,4.70601E-09,4,22.62,13,1032.64
741,5.73647E-09,4.81284E-09,4,22.62,13,1032.64
742,5.74585E-09,4.65214E-09,4,22.62,13,1032.64
743,5.75523E-09,4.95146E-09,4,22.62,13,1032.64
744,5.76463E-09,4.62712E-09,4,22.62,13,1032.64
745,5.77405E-09,3.81011E-09,4,22.62,13,1032.64
746,5.78348E-09,4.6686E-09,4,22.62,13,1032.64
747,5.79293E-09,3.78904E-09,4,22.62,13,1032.64
748,5.80239E-09,4.85878E-09,4,22.62,13,1032.64
749,5.81187E-09,3.85616E-09,4,22.62,13,1032.64
750,5.82136E-09,5.02886E-09,4,22.62,13,1032.64
751,5.83087E-09,4.13017E-09,4,22.62,13,1032.64
752,5.8404E-09,5.11854E-09,4,22.62,13,1032.64
753,5.84994E-09,4.44807E-09,4,22.62,13,1032.64
754,5.85949E-09,5.42259E-09,4,22.62,13,1032.64
755,5.86906E-09,4.73852E-09,4,22.62,13,1032.64
756,5.87865E-09,5.55077E-09,4,22.62,13,1032.64
757,5.88825E-09,4.79403E-09,4,22.62,13,1032.64
758,5.89787E-09,5.30362E-09,4,22.62,13,1032.64
759,5.90751E-09,4.79153E-09,4,22.62,13,1032.64
760,5.91716E-09,4.3199E-09,4,22.62,13,1032.64
761,5.92682E-09,4.80895E-09,4,22.62,13,1032.64
762,5.9365E-09,4.41969E-09,4,22.62,13,1032.64
763,5.9462E-09,4.86514E-09,4,22.62,13,1032.64
764,5.95591E-09,5.84479E-09,4,22.62,13,1032.64
765,5.96564E-09,4.82434E-09,4,22.62,13,1032.64
766,5.97539E-09,5.03854E-09,4,22.62,13,1032.64
767,5.98515E-09,4.89922E-09,4,22.62,13,1032.64
768,5.99492E-09,6.15327E-09,4,22.62,13,1032.64
769,6.00472E-09,4.85497E-09,4,22.62,13,1032.64
770,6.01452E-09,3.68451E-09,4,22.62,13,1032.64
771,6.02435E-09,4.97E-09,4,22.62,13,1032.64
772,6.03419E-09,6.36864E-09,4,22.62,13,1032.64
773,6.04405E-09,4.82962E-09,4,22.62,13,1032.64
774,6.05392E-09,5.77788E-09,4,22.62,13,1032.64
775,6.06381E-09,4.87885E-09,4,22.62,13,1032.64
776,6.07371E-09,5.21447E-09,4,22.62,13,1032.64
777,6.08364E-09,5.01393E-09,4,22.62,13,1032.64
778,6.09357E-09,5.04052E-09,4,22.62,13,1032.64
779,6.10353E-09,4.89922E-09,4,22.62,13,1032.64
780,6.1135E-09,4.95393E-09,4,22.62,13,1032.64
781,6.12348E-09,4.08261E-09,4,22.62,13,1032.64
782,6.13349E-09,5.11807E-09,4,22.62,13,1032.64
783,6.1435E-09,4.10763E-09,4,22.62,13,1032.64
784,6.15354E-09,5.17709E-09,4,22.62,13,1032.64
785,6.16359E-09,4.10823E-09,4,22.62,13,1032.64
786,6.17366E-09,5.06018E-09,4,22.62,13,1032.64
787,6.18374E-09,4.29822E-09,4,22.62,13,1032.64
788,6.19385E-09,4.91971E-09,4,22.62,13,1032.64
789,6.20396E-09,3.94541E-09,4,22.62,13,1032.64
790,6.2141E-09,4.97263E-09,4,22.62,13,1032.64
791,6.22425E-09,4.81562E-09,4,22.62,13,1032.64
792,6.23442E-09,5.03854E-09,4,22.62,13,1032.64
793,6.2446E-09,6.1547E-09,4,22.62,13,1032.64
794,6.2548E-09,5.19778E-09,4,22.62,13,1032.64
795,6.26502E-09,5.33798E-09,4,22.62,13,1032.64
796,6.27525E-09,4.98667E-09,4,22.62,13,1032.64
797,6.2855E-09,6.47871E-09,4,22.62,13,1032.64
798,6.29577E-09,5.02669E-09,4,22.62,13,1032.64
799,6.30605E-09,5.98122E-09,4,22.62,13,1032.64
800,6.31635E-09,4.90872E-09,4,22.62,13,1032.64
801,6.32667E-09,5.8118E-09,4,22.62,13,1032.64
802,6.33701E-09,4.96317E-09,4,22.62,13,1032.64
803,6.35801E-09,6.01489E-09,4.2178,22.62,14.09,1033.73
804,6.39575E-09,4.99353E-09,4.715,22.62,16.57,1036.21
805,6.4315E-09,5.68147E-09,5.0467,22.62,18.24,1037.88
806,6.45962E-09,5.22266E-09,5.1688,22.62,18.84,1038.48
807,6.48167E-09,5.6515E-09,5.17,22.62,18.85,1038.49
808,6.50255E-09,5.1632E-09,5.17,22.62,18.85,1038.49
809,6.52278E-09,5.6509E-09,5.17,22.62,18.85,1038.49
810,6.54255E-09,5.1632E-09,5.17,22.62,18.85,1038.49
811,6.56196E-09,6.48046E-09,5.17,22.62,18.85,1038.49
812,6.58107E-09,5.08415E-09,5.17,22.62,18.85,1038.49
813,6.59994E-09,6.74392E-09,5.17,22.62,18.85,1038.49
814,6.61861E-09,5.41492E-09,5.17,22.62,18.85,1038.49
815,6.6371E-09,6.55733E-09,5.17,22.62,18.85,1038.49
816,6.65544E-09,5.29128E-09,5.17,22.62,18.85,1038.49
817,6.67366E-09,5.71694E-09,5.17,22.62,18.85,1038.49
818,6.69176E-09,5.40452E-09,5.17,22.62,18.85,1038.49
819,6.70978E-09,6.48289E-09,5.17,22.62,18.85,1038.49
820,6.72771E-09,5.26053E-09,5.17,22.62,18.85,1038.49
821,6.74558E-09,6.22746E-09,5.17,22.62,18.85,1038.49
822,6.76338E-09,4.43392E-09,5.17,22.62,18.85,1038.49
823,6.78114E-09,5.6758E-09,5.17,22.62,18.85,1038.49
824,6.79886E-09,5.34298E-09,5.17,22.62,18.85,1038.49
825,6.81236E-09,5.43157E-09,5.0908,22.62,18.46,1038.1
826,6.79698E-09,4.35103E-09,4.4861,22.62,15.43,1035.07
827,6.78245E-09,5.239E-09,4.0543,22.62,13.27,1032.91
828,6.77118E-09,5.98358E-09,3.6342,22.62,11.81,1031.45
829,6.75185E-09,5.31567E-09,2.9964,22.62,9.74,1029.38
830,6.73563E-09,6.15738E-09,2.5643,22.62,8.33,1027.97
831,6.71176E-09,5.10984E-09,1.9462,22.62,6.32,1025.96
832,6.70158E-09,5.94805E-09,1.841,22.62,5.98,1025.62
833,6.68689E-09,5.34566E-09,1.5529,22.62,5.05,1024.69
834,6.66201E-09,5.46262E-09,0.9857,22.62,3.2,1022.84
835,6.6436E-09,5.13197E-09,0.7127,22.62,2.32,1021.96
836,6.61392E-09,6.66789E-09,0.0962,22.62,0.31,1019.95
837,6.59774E-09,5.11502E-09,0.0009,22.62,0,1019.64
838,6.58621E-09,5.84708E-09,0,22.62,0,1019.64
839,6.57621E-09,4.48071E-09,0,22.62,0,1019.64
840,6.56729E-09,5.42285E-09,0,22.62,0,1019.64
841,6.55923E-09,5.37094E-09,0,22.62,0,1019.64
842,6.55191E-09,5.40101E-09,0,22.62,0,1019.64
843,6.54523E-09,5.21978E-09,0,22.62,0,1019.64
844,6.53909E-09,5.43036E-09,0,22.62,0,1019.64
845,6.53343E-09,4.95928E-09,0,22.62,0,1019.64
846,6.52821E-09,5.61672E-09,0,22.62,0,1019.64
847,6.52337E-09,4.60753E-09,0,22.62,0,1019.64
848,6.51888E-09,5.71013E-09,0,22.62,0,1019.64
849,6.5147E-09,4.35392E-09,0,22.62,0,1019.64
850,6.51081E-09,5.3295E-09,0,22.62,0,1019.64
851,6.50717E-09,5.10158E-09,0,22.62,0,1019.64
852,6.50376E-09,5.49145E-09,0,22.62,0,1019.64
853,6.50056E-09,5.19107E-09,0,22.62,0,1019.64
854,6.49755E-09,5.27747E-09,0,22.62,0,1019.64
855,6.49473E-09,5.15942E-09,0,22.62,0,1019.64
856,6.49207E-09,5.94864E-09,0,22.62,0,1019.64
857,6.48956E-09,5.02132E-09,0,22.62,0,1019.64
858,6.48718E-09,5.77986E-09,0,22.62,0,1019.64
859,6.48494E-09,4.71519E-09,0,22.62,0,1019.64
860,6.48282E-09,5.7112E-09,0,22.62,0,1019.64
861,6.4808E-09,4.60851E-09,0,22.62,0,1019.64
862,6.47889E-09,5.48643E-09,0,22.62,0,1019.64
863,6.47707E-09,5.37157E-09,0,22.62,0,1019.64
864,6.47535E-09,5.46293E-09,0,22.62,0,1019.64
865,6.4737E-09,5.07385E-09,0,22.62,0,1019.64
866,6.47214E-09,5.42888E-09,0,22.62,0,1019.64
